"name_pufa","runinfo","runname","dry_pufa","dry_weight_mg"
"18:1n-9c","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.0755711712389204,0.6024
"18:1n-7","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0,0.6024
"18:2n-6t","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.00201584670789117,0.6024
"18:2n-6c","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.00258781581192068,0.6024
"18:3n-6","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.00923397917861012,0.6024
"18:3n-3","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0,0.6024
"20:0","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.00237281701880844,0.6024
"20:1n-9","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0,0.6024
"20:2n-6","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.000646951257565538,0.6024
"20:3n-6","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0,0.6024
"20:4n-6","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.000688563708306149,0.6024
"20:5n-3","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.00193474683872503,0.6024
"22:1n-9","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.000851346619801744,0.6024
"22:6n-3","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.000923806104460812,0.6024
"24:1n-9","Isenach forest Diptera K-N","PUFA-KF_22.01.2020 03_36_0318",0.000427266834520289,0.6024
"18:0","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0,16.8454
"18:1n-9t","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",9.50371571944421e-05,16.8454
"18:1n-7","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.00324054482629793,16.8454
"18:2n-6t","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.00132859197684955,16.8454
"18:2n-6c","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.000124553397542145,16.8454
"18:3n-3","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.00227946044636794,16.8454
"20:0","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.000250675438363914,16.8454
"20:1n-9","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0,16.8454
"20:2n-6","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.00222752057568658,16.8454
"20:3n-6","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.00219228552341395,16.8454
"20:4n-6","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.000957096570578943,16.8454
"20:3n-3","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.000462307271032805,16.8454
"20:5n-3","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.00130912584548559,16.8454
"22:1n-9","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",4.30985827002948e-05,16.8454
"22:6n-3","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0.00551594174673839,16.8454
"24:0","Isenach forest Ephemeroptera B","PUFA-KF_26.01.2020 02_14_5920",0,16.8454
"18:0","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.00581407367657931,19.985
"18:1n-9t","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.000732211597654935,19.985
"18:1n-9c","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0,19.985
"18:1n-7","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.000410556484898096,19.985
"18:2n-6t","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.000866418177977578,19.985
"18:2n-6c","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.00126640309063188,19.985
"18:3n-6","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.000466172533348838,19.985
"18:3n-3","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.000971495664818829,19.985
"20:0","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.00223027276887836,19.985
"20:5n-3","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0.000806712490538752,19.985
"20:1n-9","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",1.2268912161172e-05,19.985
"20:2n-6","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",3.89463473108795e-05,19.985
"20:3n-6","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",2.13700557215163e-05,19.985
"20:4n-6","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",9.02164788626029e-05,19.985
"22:0","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",7.59319309478208e-05,19.985
"22:1n-9","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",1.60360674273325e-05,19.985
"22:6n-3","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0,19.985
"24:0","Isenach forest Ephemeroptera C","PUFA-KF_23.01.2020 00_55_0941",0,19.985
"18:0","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.0203785973245736,1.9159
"18:1n-9t","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.00403693948765596,1.9159
"18:1n-9c","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0,1.9159
"18:1n-7","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.00180516283800502,1.9159
"18:2n-6t","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.00170801796439298,1.9159
"18:2n-6c","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.00452779317456761,1.9159
"18:3n-6","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.0105150192131287,1.9159
"18:3n-3","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.00822235640263287,1.9159
"20:0","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.000369403153583153,1.9159
"20:2n-6","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.000962994826561942,1.9159
"20:3n-6","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0,1.9159
"20:3n-3","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.00542576908503304,1.9159
"22:0","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0,1.9159
"22:2n-6","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0.00122106541188899,1.9159
"24:0","Isenach forest Ephemeroptera D","PUFA-KF_26.01.2020 03_10_3921",0,1.9159
"18:0","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.00417058712715098,17.5508
"18:1n-9t","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.000197762849038942,17.5508
"18:1n-9c","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.000430002595864625,17.5508
"18:1n-7","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.000411676415690725,17.5508
"18:2n-6t","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.000812404430980351,17.5508
"18:2n-6c","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.000829631281280267,17.5508
"18:3n-3","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.00213865015369461,17.5508
"20:0","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.00141501645886554,17.5508
"20:1n-9","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0,17.5508
"20:2n-6","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",3.0699314804475e-05,17.5508
"20:3n-6","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",1.89194817179973e-05,17.5508
"20:3n-3","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.000175400939686983,17.5508
"20:5n-3","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.0023582638087833,17.5508
"22:0","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",7.87932117026626e-05,17.5508
"22:1n-9","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0.000178823563415114,17.5508
"22:6n-3","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0,17.5508
"24:0","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0,17.5508
"24:1n-9","Isenach forest Ephemeroptera F","PUFA-KF_22.01.2020 10_05_3525",0,17.5508
"18:0","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.00230495663296396,29.0011
"18:1n-9t","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.000182408742859218,29.0011
"18:1n-9c","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",6.2585295916331e-05,29.0011
"18:1n-7","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.000227878075590718,29.0011
"18:2n-6t","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.00042872026205109,29.0011
"18:2n-6c","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.000385974517562855,29.0011
"18:3n-3","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.00115528771961546,29.0011
"20:0","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.000556971230263915,29.0011
"20:1n-9","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",9.65036272532492e-06,29.0011
"20:2n-6","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",1.06597454790036e-05,29.0011
"20:3n-6","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",1.54778531466512e-05,29.0011
"20:3n-3","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.000166061847020585,29.0011
"20:5n-3","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0.000796193271117156,29.0011
"22:0","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",3.65093348924834e-05,29.0011
"22:6n-3","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0,29.0011
"24:0","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0,29.0011
"24:1n-9","Isenach forest Ephemeroptera G-J","PUFA-KF_22.01.2020 17_30_2833",0,29.0011
"18:1n-9t","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0,0.4198
"18:1n-9c","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0,0.4198
"18:1n-7","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0,0.4198
"18:2n-6c","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0,0.4198
"18:3n-3","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0.0416772702625013,0.4198
"20:1n-9","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0.00525058366766235,0.4198
"20:3n-6","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0.0129748345521091,0.4198
"20:4n-6","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0,0.4198
"22:0","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0.0115931550713473,0.4198
"22:1n-9","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0,0.4198
"22:2n-6","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0,0.4198
"24:0","Isenach forest Ephemeroptera L","PUFA-KF_26.01.2020 09_40_1028",0,0.4198
"18:1n-9t","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0,1.961
"18:1n-9c","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0.0105924401787779,1.961
"18:2n-6t","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0.00145825518781327,1.961
"18:2n-6c","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0,1.961
"20:0","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0.00159362452360906,1.961
"20:1n-9","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0.006502570477024,1.961
"20:2n-6","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0,1.961
"20:3n-6","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0.00829882358957305,1.961
"20:4n-6","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0,1.961
"20:3n-3","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0,1.961
"20:5n-3","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0.000231115589750589,1.961
"22:1n-9","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0.000635655832138334,1.961
"22:2n-6","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0.00229833650772539,1.961
"22:6n-3","Isenach forest Plecoptera B","PUFA-KF_26.01.2020 06_53_1625",0,1.961
"18:0","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.004596637758302,12.3203
"18:1n-9t","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.000589512838311648,12.3203
"18:1n-9c","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0,12.3203
"18:1n-7","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.000955401805004632,12.3203
"18:2n-6t","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.000881234768816822,12.3203
"18:2n-6c","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.00141868302107222,12.3203
"18:3n-3","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.0054611627169596,12.3203
"20:0","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.00309734046815147,12.3203
"20:2n-6","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",3.84138673455596e-05,12.3203
"20:3n-6","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.000326054591809396,12.3203
"20:4n-6","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",4.11402411249684e-05,12.3203
"20:3n-3","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.00168062741848292,12.3203
"22:0","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0,12.3203
"22:2n-6","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0.000121561158956964,12.3203
"22:6n-3","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0,12.3203
"24:0","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0,12.3203
"24:1n-9","Isenach forest Plecoptera C","PUFA-KF_26.01.2020 00_23_2518",0,12.3203
"18:0","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"18:1n-9t","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"18:1n-7","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0.00245683563794641,8.4823
"18:2n-6t","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0.00099281949879148,8.4823
"18:2n-6c","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0.000737967670045795,8.4823
"18:3n-6","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0.000866336401343002,8.4823
"18:3n-3","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"20:0","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"20:2n-6","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0.00289335679609425,8.4823
"20:1n-9","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0.0014802482144302,8.4823
"20:4n-6","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0.0051285074017415,8.4823
"20:3n-3","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"20:5n-3","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"22:0","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"22:1n-9","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"22:6n-3","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"24:0","Isenach forest Plecoptera D","PUFA-KF_27.01.2020 09_20_0838",0,8.4823
"18:0","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"18:1n-9t","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0.00760215306829622,1.1376
"18:1n-9c","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"18:1n-7","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"18:2n-6t","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0.00197637255932794,1.1376
"18:2n-6c","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"18:3n-3","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0.008477706685676,1.1376
"20:0","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0.0044412569300297,1.1376
"20:1n-9","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"20:3n-6","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0.000498875870954837,1.1376
"20:4n-6","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"20:3n-3","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0.00146529017943328,1.1376
"20:5n-3","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"22:6n-3","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"24:0","Isenach forest Plecoptera E","PUFA-KF_24.01.2020 20_32_4232",0,1.1376
"18:1n-9t","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"18:1n-9c","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"18:2n-6t","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"18:2n-6c","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"18:3n-6","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"18:3n-3","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"20:0","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"20:1n-9","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"20:2n-6","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"20:4n-6","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0.00126699770031553,2.5759
"20:3n-3","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"20:5n-3","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"22:0","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"22:1n-9","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"22:2n-6","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"22:6n-3","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"24:0","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"24:1n-9","Isenach forest Plecoptera F","PUFA-KF_28.01.2020 15_15_4147",0,2.5759
"18:0","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.0202783550896899,0.3982
"18:1n-9t","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.0131372539687386,0.3982
"18:1n-9c","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0,0.3982
"18:1n-7","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.00180051896792654,0.3982
"18:2n-6t","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.00310204439234934,0.3982
"18:2n-6c","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.00386392060851974,0.3982
"18:3n-3","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.0172093114507643,0.3982
"20:0","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.00321989818544423,0.3982
"20:1n-9","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0,0.3982
"20:3n-6","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0,0.3982
"20:4n-6","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.00083462380989842,0.3982
"20:3n-3","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0,0.3982
"20:5n-3","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.00642007392673418,0.3982
"22:0","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0,0.3982
"22:6n-3","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0.00121698892244746,0.3982
"24:0","Isenach forest Plecoptera L-M","PUFA-KF_22.01.2020 21_12_5937",0,0.3982
"18:0","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.00432704389746752,3.4895
"18:1n-9t","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.00285651363122517,3.4895
"18:1n-9c","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0,3.4895
"18:1n-7","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.000863745083933637,3.4895
"18:2n-6t","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.00288917823526661,3.4895
"18:2n-6c","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.00323161742745864,3.4895
"18:3n-3","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.00763818452880633,3.4895
"20:0","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.00687812438270632,3.4895
"20:1n-9","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0,3.4895
"20:4n-6","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.0022504869348808,3.4895
"20:5n-3","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.00986077526389348,3.4895
"22:0","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0.000364606972414263,3.4895
"22:6n-3","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0,3.4895
"24:0","Isenach forest Trichoptera C","PUFA-KF_23.01.2020 05_32_4946",0,3.4895
"18:0","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0.0010821147125837,5.4208
"18:1n-9t","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0.00179148918656649,5.4208
"18:1n-9c","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0,5.4208
"18:1n-7","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0.000907673564371615,5.4208
"18:2n-6t","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0.00226355079000322,5.4208
"18:2n-6c","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0.000234943252373172,5.4208
"18:3n-3","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0.00676288942449831,5.4208
"20:0","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0.00355102622506053,5.4208
"20:1n-9","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",0,5.4208
"20:2n-6","Isenach forest Trichoptera G","PUFA-KF_22.01.2020 15_39_1031",7.78269050824451e-05,5.4208
